Timestamp,BPM
1720567804.923233829,82.132568359375
1720567805.103926098,82.132568359375
1720567805.270334266,82.132568359375
1720567805.458699111,82.132568359375
1720567805.637232574,82.132568359375
1720567805.832166315,82.132568359375
1720567806.26195594,82.132568359375
1720567806.191869390,82.132568359375
1720567806.385432624,82.132568359375
1720567806.561179222,82.132568359375
1720567806.750075334,82.132568359375
1720567806.944304869,82.132568359375
1720567807.118263321,82.132568359375
1720567807.305499155,82.132568359375
1720567807.474812170,82.132568359375
1720567807.662712600,82.132568359375
1720567807.834206957,82.132568359375
1720567808.29661948,82.132568359375
1720567808.198967538,82.132568359375
1720567808.399316333,82.132568359375
1720567808.577544657,82.132568359375
1720567808.763558741,82.132568359375
1720567808.957759296,82.132568359375
1720567809.130995025,82.132568359375
1720567809.314019599,82.132568359375
1720567809.493422492,82.132568359375
1720567809.687651419,82.132568359375
1720567809.852212519,82.132568359375
1720567810.35480440,82.132568359375
1720567810.229705016,82.132568359375
1720567810.421860062,82.132568359375
1720567810.612657045,82.132568359375
1720567810.816135811,82.132568359375
1720567810.993202218,82.132568359375
1720567811.181842247,82.132568359375
1720567811.362048328,82.132568359375
1720567811.533873200,82.132568359375
1720567811.721506492,82.132568359375
1720567811.900557580,82.132568359375
1720567812.82477199,82.132568359375
1720567812.267119667,82.132568359375
1720567812.444066449,82.132568359375
1720567812.614540332,82.132568359375
1720567812.805956303,82.132568359375
1720567812.985889002,82.132568359375
1720567813.152004387,82.132568359375
1720567813.336117608,82.132568359375
1720567813.522438579,82.132568359375
1720567813.707411263,82.132568359375
1720567813.872538262,82.132568359375
1720567814.63130622,82.132568359375
1720567814.242255618,82.132568359375
1720567814.427033474,82.132568359375
1720567814.608081763,82.132568359375
1720567814.801113720,82.132568359375
1720567814.993379582,82.132568359375
1720567815.176981020,82.132568359375
1720567815.359259320,82.132568359375
1720567815.541289995,82.132568359375
1720567815.744827839,82.132568359375
1720567815.941506553,82.132568359375
1720567816.115668304,82.132568359375
1720567816.295694283,82.132568359375
1720567816.500325401,82.132568359375
1720567816.676791585,82.132568359375
1720567816.849885193,82.60869598388672
1720567817.40036511,82.82209014892578
1720567817.230207088,82.82209014892578
1720567817.423069755,82.82209014892578
1720567817.593097911,82.82209014892578
1720567817.782492801,83.33333587646484
1720567817.953880299,83.33333587646484
1720567818.132847949,83.33333587646484
1720567818.329469871,83.33333587646484
1720567818.518485455,84.01976776123047
1720567818.700757813,83.7696304321289
1720567818.878325160,83.7696304321289
1720567819.58531933,83.7696304321289
1720567819.249990114,84.06304931640625
1720567819.432131772,84.26966094970703
1720567819.609333925,84.26966094970703
1720567819.782737066,84.26966094970703
1720567819.962748696,84.26966094970703
1720567820.162776435,84.67742156982422
1720567820.365755796,84.67742156982422
1720567820.556348885,84.67742156982422
1720567820.755745712,84.84848022460938
1720567820.936506845,84.41558837890625
1720567821.124747485,84.41558837890625
1720567821.315876453,84.41558837890625
1720567821.494976289,85.15283203125
1720567821.685874798,84.30913543701172
1720567821.880975459,84.30913543701172
1720567822.80689169,84.30913543701172
1720567822.257376687,85.71428680419922
1720567822.432578274,84.18367004394531
1720567822.617835683,84.18367004394531
1720567822.806768606,84.18367004394531
1720567823.1520701,83.79888153076172
1720567823.172890278,83.79888153076172
1720567823.337496944,83.79888153076172
1720567823.541840761,84.26966857910156
1720567823.721029004,86.45532989501953
1720567823.895718047,83.5913314819336
1720567824.74734869,83.5913314819336
1720567824.252444015,84.375
1720567824.435304162,21.011672973632812
1720567824.625563540,21.011672973632812
1720567824.823942726,21.011672973632812
1720567825.18801672,21.11024284362793
1720567825.206850617,19.21537208557129
1720567825.378491764,19.21537208557129
1720567825.564882948,19.21537208557129
1720567825.742271953,19.323671340942383
1720567825.922211497,17.298187255859375
1720567826.104834873,17.298187255859375
1720567826.295056550,17.298187255859375
1720567826.486244614,15.306122779846191
1720567826.663063373,15.306122779846191
1720567826.844974098,15.306122779846191
1720567827.27667491,15.306122779846191
1720567827.210414718,15.397775650024414
1720567827.401763001,13.1578950881958
1720567827.606445000,13.1578950881958
1720567827.778515936,13.1578950881958
1720567827.972019414,18.584070205688477
1720567828.141565775,16.319129943847656
1720567828.332878690,16.319129943847656
1720567828.520120191,16.319129943847656
1720567828.702870400,15.63663387298584
1720567828.886436036,13.677811622619629
1720567829.56564181,13.677811622619629
1720567829.244975603,13.677811622619629
1720567829.414688572,16.09657859802246
1720567829.600244648,14.334470748901367
1720567829.771650026,14.334470748901367
1720567829.941508714,14.334470748901367
1720567831.644626051,12.596221923828125
1720567831.840627239,10.330578804016113
1720567832.30598944,10.330578804016113
1720567832.220107161,10.351966857910156
1720567833.925929088,22.59886932373047
1720567834.123514818,24.15458869934082
1720567834.308503133,24.15458869934082
1720567834.485196513,24.15458869934082
1720567834.659417446,24.15458869934082
1720567834.844742124,24.15458869934082
1720567835.24019060,24.9653263092041
1720567835.207354281,24.657533645629883
1720567835.391640482,24.423337936401367
1720567835.576552391,24.423337936401367
1720567835.762960176,24.423337936401367
1720567835.943938540,24.423337936401367
1720567837.663389875,24.423337936401367
1720567837.836784069,24.423337936401367
1720567838.37289796,24.423337936401367
1720567838.222926082,24.423337936401367
1720567839.950485391,24.423337936401367
1720567840.130895086,22.727272033691406
1720567840.320495234,22.727272033691406
1720567842.43426770,22.727272033691406
1720567842.224493009,22.2016658782959
1720567842.420580187,22.16066551208496
1720567842.597715379,21.81818199157715
1720567842.785407532,21.6411190032959
1720567842.965187557,21.46690559387207
1720567843.144523333,21.295475006103516
1720567844.878764412,21.108179092407227
1720567845.56819124,15.332197189331055
1720567845.258879455,15.332197189331055
1720567845.445676389,15.332197189331055
1720567845.612236365,15.332197189331055
1720567845.799749802,15.332197189331055
1720567845.974643026,15.332197189331055
1720567846.157805927,15.332197189331055
1720567846.338543620,15.332197189331055
1720567846.525597790,15.332197189331055
1720567846.695931520,15.332197189331055
1720567846.879050107,15.332197189331055
1720567847.59889169,15.332197189331055
1720567847.247360034,15.332197189331055
1720567847.412916496,15.332197189331055
1720567847.599022335,20.442930221557617
1720567847.787269110,20.442930221557617
1720567847.962524254,20.442930221557617
1720567848.134602670,20.442930221557617
1720567848.322089537,20.442930221557617
1720567848.495147598,20.442930221557617
1720567848.682690927,20.442930221557617
1720567848.858580521,20.442930221557617
1720567849.36262337,20.442930221557617
1720567849.213634011,20.442930221557617
1720567849.400813070,20.442930221557617
1720567849.577622387,18.6335391998291
1720567849.753211303,18.518518447875977
1720567849.935162807,18.404909133911133
1720567850.122526492,18.292682647705078
1720567850.298366107,18.18181800842285
1720567850.498273989,18.072288513183594
1720567850.675208896,12.008005142211914
1720567850.878995066,12.072434425354004
1720567851.57833581,11.933174133300781
1720567851.236201885,11.933174133300781
1720567851.413516970,11.933174133300781
1720567851.603372566,11.933174133300781
1720567851.770575644,11.933174133300781
1720567851.956113869,11.933174133300781
1720567852.144648402,11.933174133300781
1720567852.337526120,11.933174133300781
1720567852.504206821,11.933174133300781
1720567852.702822695,11.933174133300781
1720567852.882142201,11.933174133300781
1720567853.59606988,11.933174133300781
1720567853.236389160,11.933174133300781
1720567853.435481951,11.933174133300781
1720567853.624532733,11.933174133300781
1720567853.801800247,11.933174133300781
1720567853.990394261,11.933174133300781
1720567854.179457469,11.933174133300781
1720567854.354982410,11.933174133300781
1720567854.546318662,11.933174133300781
1720567854.724454251,11.933174133300781
1720567854.913087506,11.933174133300781
1720567855.93642932,11.933174133300781
1720567855.280359858,11.933174133300781
1720567855.490433122,11.933174133300781
1720567855.692906472,12.307692527770996
1720567855.880677580,12.307692527770996
1720567856.59132089,12.307692527770996
1720567856.258166309,12.307692527770996
1720567856.435252385,12.307692527770996
1720567856.616927048,12.307692527770996
1720567856.819998258,12.307692527770996
1720567857.1777123,12.307692527770996
1720567857.184893275,12.307692527770996
1720567857.373159021,12.307692527770996
1720567857.580623472,12.307692527770996
1720567857.770418075,12.307692527770996
1720567857.959990905,12.307692527770996
1720567858.137615563,12.307692527770996
1720567858.321626271,12.307692527770996
1720567858.500904302,12.307692527770996
1720567858.679411552,12.307692527770996
1720567858.853993590,12.307692527770996
1720567859.40774777,12.307692527770996
1720567859.217069501,12.307692527770996
1720567859.396131074,12.307692527770996
1720567859.587036341,12.307692527770996
1720567859.774350943,12.307692527770996
1720567859.952754270,10.438413619995117
1720567860.133387959,10.373444557189941
1720567860.324689737,10.30927848815918
1720567860.514014111,10.238907814025879
1720567860.696215341,10.176390647888184
1720567860.875083586,10.114632606506348
1720567861.80361141,10.04688549041748
1720567861.275568115,10.0401611328125
1720567861.461093793,9.188361167907715
1720567861.658447610,9.153318405151367
1720567861.836703443,9.153318405151367
1720567862.22352933,9.153318405151367
1720567862.210321450,9.153318405151367
1720567862.375001478,9.153318405151367
1720567862.565422332,9.153318405151367
1720567862.741626616,9.153318405151367
1720567862.930591019,9.153318405151367
1720567863.118425391,9.153318405151367
1720567863.322137186,9.153318405151367
1720567863.493234135,9.153318405151367
1720567863.675128521,9.153318405151367
1720567863.875704512,9.153318405151367
1720567864.61368449,9.153318405151367
1720567864.241960438,9.153318405151367
1720567864.430045880,9.153318405151367
1720567864.613706304,9.153318405151367
1720567864.783175752,9.153318405151367
1720567864.963562541,9.153318405151367
1720567865.142498566,9.153318405151367
1720567865.331514767,9.16030502319336
1720567865.517826469,9.223673820495605
1720567865.697544478,9.287925720214844
1720567865.884704625,8.00711727142334
1720567866.64196158,8.00711727142334
1720567866.251915312,8.00711727142334
1720567866.440802572,8.00711727142334
1720567866.618935504,8.00711727142334
1720567866.798145172,8.00711727142334
1720567866.973059747,8.00711727142334
1720567867.160924343,8.00711727142334
1720567867.342462371,8.00711727142334
1720567867.519345774,8.00711727142334
1720567867.717690668,8.00711727142334
1720567867.904625859,8.00711727142334
1720567868.77256760,8.00711727142334
1720567868.255678836,8.00711727142334
1720567868.450583729,8.00711727142334
1720567868.638674804,8.00711727142334
1720567868.816534447,8.00711727142334
1720567869.5224009,8.00711727142334
1720567869.194751813,8.057295799255371
1720567869.373290331,6.864988327026367
1720567869.552805866,6.864988327026367
1720567869.742218247,7.0148091316223145
1720567869.920318089,6.965944290161133
1720567870.117957056,6.917755603790283
1720567870.306544400,6.864988327026367
1720567870.485877865,6.864988327026367
1720567870.656854063,6.864988327026367
1720567870.834480786,6.864988327026367
1720567871.16243145,6.864988327026367
1720567871.204019395,6.864988327026367
1720567871.386462462,6.864988327026367
1720567871.557640730,6.864988327026367
1720567871.737886973,6.864988327026367
1720567871.925636780,6.864988327026367
1720567872.97064858,6.864988327026367
